#q1           q2            q3            q4            q5            q6            lamb1         lamb2         lamb3         lamb4         lamb5         lamb6         
-7.526158e-17 1.000000e+00 -1.630668e-16 1.198282e+00 -3.763079e-16 1.586313e+00 1.000000e-16 -4.978432e+00 1.000000e-16 1.400893e+00 1.000000e-16 4.457088e-01 
-1.048751e-15 1.000000e+00 -2.478867e-15 1.442278e+00 -5.339097e-15 2.422692e+00 1.000000e-16 -1.706911e+00 1.000000e-16 2.640072e-01 1.000000e-16 1.988652e-01 
-1.050800e-15 1.000000e+00 -2.217106e-15 2.091549e+00 -5.368732e-15 5.883782e+00 1.000000e-16 -1.302649e-01 1.000000e-16 1.509028e-01 1.000000e-16 -5.531322e-05 
-1.034820e-15 1.000000e+00 -2.447496e-15 1.996841e+00 -5.285468e-15 5.262605e+00 1.000000e-16 -2.799831e-01 1.000000e-16 1.935699e-01 1.000000e-16 4.387196e-04 
-1.086754e-15 1.000000e+00 -2.380509e-15 2.070590e+00 -5.239291e-15 5.741156e+00 1.000000e-16 -1.593025e-01 1.000000e-16 1.584244e-01 1.000000e-16 1.880459e-04 
-5.252071e-16 1.000000e+00 -1.200473e-15 1.390419e+00 -2.400947e-15 2.245111e+00 1.000000e-16 -2.542929e+00 1.000000e-16 8.397513e-01 1.000000e-16 1.050752e-01 
-1.342493e-15 1.000000e+00 -6.410596e-15 2.657721e+00 -4.454522e-14 1.071112e+01 1.000000e-16 3.754231e-01 1.000000e-16 2.341129e-02 1.000000e-16 4.218864e-06 
-1.047168e-15 1.000000e+00 -2.206858e-15 2.085240e+00 -5.322156e-15 5.839093e+00 1.000000e-16 -1.367659e-01 1.000000e-16 1.517840e-01 1.000000e-16 2.142811e-04 
-1.114112e-15 1.000000e+00 -2.414576e-15 1.975649e+00 -5.206420e-15 5.125554e+00 1.000000e-16 -3.088219e-01 1.000000e-16 1.985311e-01 1.000000e-16 1.584625e-03 
-1.376115e-15 1.000000e+00 -7.195858e-15 2.707601e+00 -5.118639e-14 1.125237e+01 1.000000e-16 3.991588e-01 1.000000e-16 1.859912e-02 1.000000e-16 3.647376e-06 
-1.275061e-15 1.000000e+00 -2.868888e-15 1.752044e+00 -6.375307e-15 3.805333e+00 1.000000e-16 -5.618186e-01 1.000000e-16 1.378079e-01 1.000000e-16 5.071196e-02 
-1.818222e-17 1.000000e+00 -3.636445e-17 1.157882e+00 -8.889087e-17 1.461124e+00 1.000000e-16 -5.745799e+00 1.000000e-16 1.306206e+00 1.000000e-16 7.348077e-01 
-1.201157e-15 1.000000e+00 -2.802700e-15 1.460569e+00 -6.005785e-15 2.493354e+00 1.000000e-16 -1.589992e+00 1.000000e-16 2.379477e-01 1.000000e-16 1.864844e-01 
-1.781294e-15 1.000000e+00 -1.214342e-14 3.001946e+00 -1.086538e-13 1.502869e+01 1.000000e-16 5.005183e-01 1.000000e-16 -9.181002e-05 1.000000e-16 7.302548e-07 
-1.305456e-15 1.000000e+00 -6.116342e-15 2.640071e+00 -4.208788e-14 1.052527e+01 1.000000e-16 3.664328e-01 1.000000e-16 2.528082e-02 1.000000e-16 2.559436e-06 
-1.393864e-15 1.000000e+00 -3.227895e-15 1.675033e+00 -7.042679e-15 3.421095e+00 1.000000e-16 -7.249375e-01 1.000000e-16 1.288365e-01 1.000000e-16 7.729755e-02 
-2.556113e-17 1.000000e+00 -5.112227e-17 1.164000e+00 -1.192853e-16 1.480543e+00 1.000000e-16 -5.737481e+00 1.000000e-16 1.477586e+00 1.000000e-16 6.298721e-01 
-1.163842e-17 1.000000e+00 -2.482863e-17 1.144101e+00 -5.586441e-17 1.421231e+00 1.000000e-16 -6.410392e+00 1.000000e-16 1.661928e+00 1.000000e-16 7.288440e-01 
-3.847746e-17 1.000000e+00 -8.208524e-17 1.176890e+00 -1.846918e-16 1.518931e+00 1.000000e-16 -5.294946e+00 1.000000e-16 1.288950e+00 1.000000e-16 6.059179e-01 
-9.116319e-18 1.000000e+00 -1.975202e-17 1.140556e+00 -4.254282e-17 1.409776e+00 1.000000e-16 -6.335958e+00 1.000000e-16 1.442996e+00 1.000000e-16 8.380341e-01 
-1.393970e-15 1.000000e+00 -3.228141e-15 1.679417e+00 -7.043216e-15 3.445818e+00 1.000000e-16 -7.427188e-01 1.000000e-16 1.541747e-01 1.000000e-16 7.012090e-02 
-3.403066e-16 1.000000e+00 -7.853229e-16 1.301851e+00 -1.675355e-15 1.925628e+00 1.000000e-16 -3.361277e+00 1.000000e-16 1.025446e+00 1.000000e-16 2.062223e-01 
-1.244333e-16 1.000000e+00 -2.820488e-16 1.224298e+00 -5.972798e-16 1.665684e+00 1.000000e-16 -4.240753e+00 1.000000e-16 1.015194e+00 1.000000e-16 4.512565e-01 
-1.333362e-15 1.000000e+00 -2.933396e-15 1.609627e+00 -6.400137e-15 3.121323e+00 1.000000e-16 -9.531166e-01 1.000000e-16 1.729329e-01 1.000000e-16 9.572883e-02 
-1.321399e-15 1.000000e+00 -2.936442e-15 1.674379e+00 -6.460172e-15 3.416952e+00 1.000000e-16 -7.184306e-01 1.000000e-16 1.216033e-01 1.000000e-16 7.913589e-02 
-3.981435e-17 1.000000e+00 -9.555443e-17 1.180214e+00 -1.911089e-16 1.529274e+00 1.000000e-16 -5.240190e+00 1.000000e-16 1.305888e+00 1.000000e-16 5.793022e-01 
-1.699354e-15 1.000000e+00 -1.021210e-14 2.906736e+00 -8.342778e-14 1.367826e+01 1.000000e-16 4.740870e-01 1.000000e-16 4.455880e-03 1.000000e-16 2.173032e-07 
-1.080735e-15 1.000000e+00 -2.375537e-15 2.211612e+00 -6.322228e-15 6.733007e+00 1.000000e-16 3.043540e-02 1.000000e-16 1.050873e-01 1.000000e-16 2.346723e-04 
-9.975997e-16 1.000000e+00 -2.902333e-15 2.371245e+00 -1.090611e-14 7.971522e+00 1.000000e-16 2.036023e-01 1.000000e-16 5.700399e-02 1.000000e-16 1.089582e-03 
-1.224523e-15 1.000000e+00 -2.671686e-15 1.509736e+00 -5.788653e-15 2.692534e+00 1.000000e-16 -1.367770e+00 1.000000e-16 2.349520e-01 1.000000e-16 1.434014e-01 
-6.354283e-16 1.000000e+00 -1.429714e-15 1.391771e+00 -3.177142e-15 2.239276e+00 1.000000e-16 -2.240838e+00 1.000000e-16 5.277934e-01 1.000000e-16 1.893028e-01 
-1.401649e-15 1.000000e+00 -2.959037e-15 1.731788e+00 -6.852506e-15 3.704096e+00 1.000000e-16 -6.172808e-01 1.000000e-16 1.491926e-01 1.000000e-16 5.404296e-02 
-6.057132e-16 1.000000e+00 -1.384487e-15 1.434406e+00 -2.768974e-15 2.411918e+00 1.000000e-16 -2.181427e+00 1.000000e-16 7.129794e-01 1.000000e-16 8.790004e-02 
-1.310103e-16 1.000000e+00 -2.794886e-16 1.227325e+00 -6.288494e-16 1.673558e+00 1.000000e-16 -4.041285e+00 1.000000e-16 8.295107e-01 1.000000e-16 4.989621e-01 
-1.001125e-15 1.000000e+00 -2.851755e-15 2.365852e+00 -1.155921e-14 7.950401e+00 1.000000e-16 1.846230e-01 1.000000e-16 6.576775e-02 1.000000e-16 1.754006e-04 
-1.275048e-15 1.000000e+00 -2.833440e-15 1.652127e+00 -6.233568e-15 3.316420e+00 1.000000e-16 -8.191470e-01 1.000000e-16 1.601723e-01 1.000000e-16 7.939253e-02 
-1.367161e-15 1.000000e+00 -7.127456e-15 2.702909e+00 -5.039369e-14 1.120075e+01 1.000000e-16 3.969583e-01 1.000000e-16 1.905290e-02 1.000000e-16 1.343605e-06 
-1.309057e-15 1.000000e+00 -6.124739e-15 2.645781e+00 -4.190323e-14 1.058514e+01 1.000000e-16 3.693628e-01 1.000000e-16 2.467192e-02 1.000000e-16 2.649895e-06 
-7.005226e-16 1.000000e+00 -1.576176e-15 1.413074e+00 -3.502613e-15 2.312227e+00 1.000000e-16 -1.911127e+00 1.000000e-16 3.109435e-01 1.000000e-16 2.209059e-01 
-3.803510e-17 1.000000e+00 -8.114155e-17 1.177446e+00 -1.825685e-16 1.521317e+00 1.000000e-16 -5.374126e+00 1.000000e-16 1.398839e+00 1.000000e-16 5.653019e-01 
-1.051661e-15 1.000000e+00 -2.218425e-15 2.092245e+00 -5.367487e-15 5.886938e+00 1.000000e-16 -1.270885e-01 1.000000e-16 1.492455e-01 1.000000e-16 1.456482e-04 
-2.719031e-18 1.000000e+00 -6.344406e-18 1.118344e+00 -1.359516e-17 1.345523e+00 1.000000e-16 -7.498539e+00 1.000000e-16 1.914293e+00 1.000000e-16 9.207979e-01 
-1.055457e-16 1.000000e+00 -2.563253e-16 1.215859e+00 -5.428065e-16 1.640442e+00 1.000000e-16 -4.524735e+00 1.000000e-16 1.202985e+00 1.000000e-16 4.265955e-01 
-6.473667e-16 1.000000e+00 -1.456575e-15 1.390374e+00 -3.236834e-15 2.229449e+00 1.000000e-16 -2.119038e+00 1.000000e-16 3.874546e-01 1.000000e-16 2.304941e-01 
-4.944768e-16 1.000000e+00 -1.054884e-15 1.340570e+00 -2.637209e-15 2.053505e+00 1.000000e-16 -2.661394e+00 1.000000e-16 6.032403e-01 1.000000e-16 2.506319e-01 
-4.276485e-16 1.000000e+00 -1.197416e-15 1.434655e+00 -2.394832e-15 2.416217e+00 1.000000e-16 -2.246817e+00 1.000000e-16 7.807861e-01 1.000000e-16 6.987511e-02 
-7.884114e-16 1.000000e+00 -1.576823e-15 1.488848e+00 -3.547851e-15 2.633481e+00 1.000000e-16 -1.896431e+00 1.000000e-16 6.723254e-01 1.000000e-16 4.992756e-02 
-1.253329e-15 1.000000e+00 -2.785176e-15 1.641448e+00 -6.127388e-15 3.268298e+00 1.000000e-16 -8.657520e-01 1.000000e-16 1.762964e-01 1.000000e-16 8.026494e-02 
-1.044399e-15 1.000000e+00 -2.461687e-15 2.232608e+00 -6.720939e-15 6.892648e+00 1.000000e-16 5.215553e-02 1.000000e-16 9.998775e-02 1.000000e-16 6.662141e-05 
-1.059221e-15 1.000000e+00 -2.436736e-15 2.102192e+00 -5.015568e-15 5.950534e+00 1.000000e-16 -1.071291e-01 1.000000e-16 1.416499e-01 1.000000e-16 6.485886e-04 
-1.263557e-15 1.000000e+00 -2.667510e-15 1.679563e+00 -6.177392e-15 3.479434e+00 1.000000e-16 -9.793674e-01 1.000000e-16 3.599882e-01 1.000000e-16 2.587796e-02 
-1.517721e-17 1.000000e+00 -3.414871e-17 1.153893e+00 -7.588603e-17 1.449305e+00 1.000000e-16 -5.883412e+00 1.000000e-16 1.349183e+00 1.000000e-16 7.520358e-01 
-1.281715e-15 1.000000e+00 -2.929635e-15 1.587824e+00 -6.347542e-15 3.052117e+00 1.000000e-16 -1.326090e+00 1.000000e-16 4.563678e-01 1.000000e-16 4.115464e-02 
-1.476774e-15 1.000000e+00 -8.858310e-15 2.817429e+00 -6.768976e-14 1.253279e+01 1.000000e-16 4.440684e-01 1.000000e-16 9.917924e-03 1.000000e-16 1.211031e-06 
-1.623688e-15 1.000000e+00 -1.023695e-14 2.900438e+00 -8.224070e-14 1.359390e+01 1.000000e-16 4.721522e-01 1.000000e-16 4.797227e-03 1.000000e-16 4.829813e-07 
-1.040390e-15 1.000000e+00 -2.271718e-15 2.003908e+00 -5.315668e-15 5.306125e+00 1.000000e-16 -2.654958e-01 1.000000e-16 1.884858e-01 1.000000e-16 6.331862e-04 
-5.645434e-16 1.000000e+00 -1.354904e-15 1.376782e+00 -2.709808e-15 2.184601e+00 1.000000e-16 -2.374594e+00 1.000000e-16 5.696832e-01 1.000000e-16 1.992637e-01 
-1.290370e-15 1.000000e+00 -2.903333e-15 1.760647e+00 -6.451851e-15 3.846532e+00 1.000000e-16 -5.260450e-01 1.000000e-16 1.223307e-01 1.000000e-16 5.158607e-02 
-1.406449e-15 1.000000e+00 -7.725784e-15 2.752358e+00 -5.767324e-14 1.175668e+01 1.000000e-16 4.189560e-01 1.000000e-16 1.462824e-02 1.000000e-16 1.473385e-05 
-3.591417e-16 1.000000e+00 -7.695894e-16 1.291871e+00 -1.641791e-15 1.887926e+00 1.000000e-16 -3.305435e+00 1.000000e-16 8.568168e-01 1.000000e-16 2.810213e-01 
-7.242636e-16 1.000000e+00 -1.629593e-15 1.433402e+00 -3.621318e-15 2.395539e+00 1.000000e-16 -1.920670e+00 1.000000e-16 4.388200e-01 1.000000e-16 1.617810e-01 
-4.032830e-16 1.000000e+00 -9.306532e-16 1.324244e+00 -1.985393e-15 1.995012e+00 1.000000e-16 -2.768230e+00 1.000000e-16 5.767336e-01 1.000000e-16 2.908518e-01 
-1.055515e-16 1.000000e+00 -2.435804e-16 1.221327e+00 -5.196381e-16 1.656087e+00 1.000000e-16 -4.277564e+00 1.000000e-16 1.007009e+00 1.000000e-16 4.665193e-01 
-1.339731e-15 1.000000e+00 -3.028957e-15 1.558689e+00 -6.523907e-15 2.920667e+00 1.000000e-16 -1.424598e+00 1.000000e-16 4.635427e-01 1.000000e-16 5.473176e-02 
-1.249677e-15 1.000000e+00 -2.777060e-15 1.635723e+00 -6.109531e-15 3.238772e+00 1.000000e-16 -8.552408e-01 1.000000e-16 1.524238e-01 1.000000e-16 8.816046e-02 
-1.078802e-15 1.000000e+00 -2.263974e-15 2.108216e+00 -5.381477e-15 5.939160e+00 1.000000e-16 -2.316508e-02 1.000000e-16 9.116836e-02 1.000000e-16 7.787850e-03 
-1.029679e-15 1.000000e+00 -2.392061e-15 2.213756e+00 -6.462778e-15 6.751930e+00 1.000000e-16 3.012042e-02 1.000000e-16 1.060620e-01 1.000000e-16 1.426241e-05 
-4.158806e-16 1.000000e+00 -9.703880e-16 1.363718e+00 -2.218030e-15 2.143290e+00 1.000000e-16 -2.680330e+00 1.000000e-16 8.063380e-01 1.000000e-16 1.525838e-01 
-1.065942e-15 1.000000e+00 -3.841159e-15 2.489421e+00 -2.194007e-14 9.042041e+00 1.000000e-16 2.773429e-01 1.000000e-16 4.454272e-02 1.000000e-16 3.265951e-05 
-2.251516e-16 1.000000e+00 -4.953336e-16 1.265951e+00 -1.170788e-15 1.799555e+00 1.000000e-16 -3.537956e+00 1.000000e-16 8.137295e-01 1.000000e-16 3.663263e-01 
-1.183777e-15 1.000000e+00 -2.506822e-15 1.685083e+00 -5.570716e-15 3.518868e+00 1.000000e-16 -1.040655e+00 1.000000e-16 4.223333e-01 1.000000e-16 1.111360e-02 
-1.033265e-15 1.000000e+00 -2.525760e-15 1.531638e+00 -5.510748e-15 2.788707e+00 1.000000e-16 -1.342707e+00 1.000000e-16 2.946730e-01 1.000000e-16 1.123630e-01 
-8.849364e-17 1.000000e+00 -1.769873e-16 1.209631e+00 -3.834724e-16 1.618999e+00 1.000000e-16 -4.466902e+00 1.000000e-16 1.016646e+00 1.000000e-16 5.162387e-01 
-1.414098e-15 1.000000e+00 -3.274752e-15 1.689337e+00 -6.549505e-15 3.492040e+00 1.000000e-16 -7.043381e-01 1.000000e-16 1.416151e-01 1.000000e-16 6.928777e-02 
-1.070267e-15 1.000000e+00 -2.568640e-15 1.511393e+00 -5.565386e-15 2.715100e+00 1.000000e-16 -1.600039e+00 1.000000e-16 4.701904e-01 1.000000e-16 8.333082e-02 
-1.393408e-15 1.000000e+00 -2.950747e-15 1.771161e+00 -6.557216e-15 3.895324e+00 1.000000e-16 -4.729774e-01 1.000000e-16 9.543419e-02 1.000000e-16 5.433170e-02 
-1.337507e-15 1.000000e+00 -3.097384e-15 1.658868e+00 -6.757928e-15 3.358136e+00 1.000000e-16 -8.826715e-01 1.000000e-16 2.324878e-01 1.000000e-16 6.068235e-02 
-1.169798e-15 1.000000e+00 -2.764978e-15 1.537658e+00 -5.955338e-15 2.852922e+00 1.000000e-16 -1.791929e+00 1.000000e-16 7.413329e-01 1.000000e-16 1.413314e-03 
-6.440048e-16 1.000000e+00 -1.288010e-15 1.454949e+00 -3.312024e-15 2.491342e+00 1.000000e-16 -2.017662e+00 1.000000e-16 6.471248e-01 1.000000e-16 8.490671e-02 
-1.214023e-15 1.000000e+00 -5.000431e-15 2.567924e+00 -3.153450e-14 9.785642e+00 1.000000e-16 3.288552e-01 1.000000e-16 3.270529e-02 1.000000e-16 1.081655e-04 
-3.348989e-17 1.000000e+00 -7.144509e-17 1.168756e+00 -1.607515e-16 1.495499e+00 1.000000e-16 -5.690679e+00 1.000000e-16 1.553726e+00 1.000000e-16 5.703392e-01 
-6.056509e-16 1.000000e+00 -1.362715e-15 1.374841e+00 -3.028255e-15 2.175178e+00 1.000000e-16 -2.319022e+00 1.000000e-16 4.955910e-01 1.000000e-16 2.231702e-01 
-1.406085e-15 1.000000e+00 -2.952778e-15 1.656247e+00 -6.749208e-15 3.344263e+00 1.000000e-16 -8.785301e-01 1.000000e-16 2.228709e-01 1.000000e-16 6.381793e-02 
-1.110328e-17 1.000000e+00 -2.855130e-17 1.145093e+00 -5.710261e-17 1.424062e+00 1.000000e-16 -6.352389e+00 1.000000e-16 1.626306e+00 1.000000e-16 7.321420e-01 
-1.292833e-15 1.000000e+00 -2.872962e-15 1.660432e+00 -6.320516e-15 3.353572e+00 1.000000e-16 -7.792860e-01 1.000000e-16 1.440044e-01 1.000000e-16 7.962326e-02 
-1.257231e-15 1.000000e+00 -2.793846e-15 1.640175e+00 -6.146461e-15 3.259433e+00 1.000000e-16 -8.426161e-01 1.000000e-16 1.521740e-01 1.000000e-16 8.625550e-02 
-1.250856e-15 1.000000e+00 -2.640697e-15 1.638083e+00 -6.115297e-15 3.251075e+00 1.000000e-16 -8.610986e-01 1.000000e-16 1.637130e-01 1.000000e-16 8.456152e-02 
-1.126995e-15 1.000000e+00 -2.458897e-15 1.494517e+00 -5.327611e-15 2.647658e+00 1.000000e-16 -1.724741e+00 1.000000e-16 5.266709e-01 1.000000e-16 8.189678e-02 
-1.047176e-15 1.000000e+00 -2.900231e-15 2.354952e+00 -1.126721e-14 7.864107e+00 1.000000e-16 1.723790e-01 1.000000e-16 6.955977e-02 1.000000e-16 4.759393e-08 
-1.062482e-16 1.000000e+00 -2.451882e-16 1.222342e+00 -5.230682e-16 1.659411e+00 1.000000e-16 -4.269235e+00 1.000000e-16 1.014989e+00 1.000000e-16 4.595821e-01 
-1.289458e-16 1.000000e+00 -2.901280e-16 1.226674e+00 -6.447290e-16 1.676323e+00 1.000000e-16 -4.454970e+00 1.000000e-16 1.308899e+00 1.000000e-16 3.467480e-01 
-1.142598e-15 1.000000e+00 -2.460981e-15 1.886217e+00 -5.273542e-15 4.564759e+00 1.000000e-16 -4.109298e-01 1.000000e-16 1.952178e-01 1.000000e-16 1.274137e-02 
-1.225128e-15 1.000000e+00 -2.579217e-15 1.588729e+00 -6.190122e-15 3.028445e+00 1.000000e-16 -1.029556e+00 1.000000e-16 1.838905e-01 1.000000e-16 1.040415e-01 
-5.360764e-16 1.000000e+00 -1.072153e-15 1.399916e+00 -2.450635e-15 2.283362e+00 1.000000e-16 -2.527445e+00 1.000000e-16 8.809925e-01 1.000000e-16 8.186974e-02 
-1.097849e-15 1.000000e+00 -2.406959e-15 2.085409e+00 -5.316394e-15 5.837495e+00 1.000000e-16 -1.326462e-01 1.000000e-16 1.492469e-01 1.000000e-16 5.804242e-04 
-2.947147e-16 1.000000e+00 -6.347702e-16 1.277967e+00 -1.541585e-15 1.845772e+00 1.000000e-16 -3.731184e+00 1.000000e-16 1.184324e+00 1.000000e-16 2.174575e-01 
-3.015444e-16 1.000000e+00 -6.533463e-16 1.285672e+00 -1.306693e-15 1.865638e+00 1.000000e-16 -3.309503e+00 1.000000e-16 7.916274e-01 1.000000e-16 3.169526e-01 
-1.367995e-15 1.000000e+00 -6.614813e-15 2.673908e+00 -4.604325e-14 1.088425e+01 1.000000e-16 3.833648e-01 1.000000e-16 2.178693e-02 1.000000e-16 3.757270e-06 
-9.864745e-18 1.000000e+00 -2.124714e-17 1.143109e+00 -4.856490e-17 1.418403e+00 1.000000e-16 -6.469252e+00 1.000000e-16 1.698208e+00 1.000000e-16 7.254113e-01 
-1.121511e-15 1.000000e+00 -2.415609e-15 1.886884e+00 -5.521788e-15 4.600308e+00 1.000000e-16 -5.024354e-01 1.000000e-16 2.631276e-01 1.000000e-16 6.849201e-04 
-9.865496e-16 1.000000e+00 -2.221583e-15 2.149294e+00 -5.013735e-15 6.281510e+00 1.000000e-16 -4.697284e-02 1.000000e-16 1.263423e-01 1.000000e-16 2.058626e-04 
-6.924905e-17 1.000000e+00 -1.384981e-16 1.195515e+00 -3.273592e-16 1.576203e+00 1.000000e-16 -4.872947e+00 1.000000e-16 1.215731e+00 1.000000e-16 5.215273e-01 
-1.219297e-15 1.000000e+00 -2.682454e-15 1.551553e+00 -5.852627e-15 2.863741e+00 1.000000e-16 -1.128850e+00 1.000000e-16 1.580772e-01 1.000000e-16 1.324980e-01 
-1.335006e-17 1.000000e+00 -2.848013e-17 1.150336e+00 -6.408029e-17 1.438931e+00 1.000000e-16 -6.036737e+00 1.000000e-16 1.420454e+00 1.000000e-16 7.572147e-01 
-6.950180e-16 1.000000e+00 -1.390036e-15 1.383251e+00 -3.088969e-15 2.207724e+00 1.000000e-16 -2.304653e+00 1.000000e-16 5.391577e-01 1.000000e-16 1.982544e-01 
-4.918227e-16 1.000000e+00 -9.836454e-16 1.376417e+00 -2.248332e-15 2.196253e+00 1.000000e-16 -2.750692e+00 1.000000e-16 9.691415e-01 1.000000e-16 8.845456e-02 
-1.361978e-15 1.000000e+00 -2.884188e-15 1.743644e+00 -6.409308e-15 3.750183e+00 1.000000e-16 -5.046741e-01 1.000000e-16 7.500752e-02 1.000000e-16 6.605021e-02 
-1.427655e-15 1.000000e+00 -3.172568e-15 1.748650e+00 -6.979649e-15 3.789117e+00 1.000000e-16 -5.759764e-01 1.000000e-16 1.439034e-01 1.000000e-16 5.038139e-02 
-1.063500e-16 1.000000e+00 -2.290616e-16 1.221571e+00 -5.235694e-16 1.656523e+00 1.000000e-16 -4.243620e+00 1.000000e-16 9.708413e-01 1.000000e-16 4.772483e-01 
-7.306771e-16 1.000000e+00 -1.461354e-15 1.530031e+00 -3.757768e-15 2.821149e+00 1.000000e-16 -1.846763e+00 1.000000e-16 7.688633e-01 1.000000e-16 -7.097341e-04 
-9.588415e-16 1.000000e+00 -2.231797e-15 2.099194e+00 -4.969534e-15 5.921365e+00 1.000000e-16 -9.936121e-02 1.000000e-16 1.352109e-01 1.000000e-16 1.784122e-03 
-1.122308e-15 1.000000e+00 -2.589942e-15 1.837720e+00 -5.870536e-15 4.260256e+00 1.000000e-16 -3.895326e-01 1.000000e-16 1.238004e-01 1.000000e-16 3.399730e-02 
-4.840369e-17 1.000000e+00 -1.089083e-16 1.189422e+00 -2.420184e-16 1.556330e+00 1.000000e-16 -4.881500e+00 1.000000e-16 1.090520e+00 1.000000e-16 5.969861e-01 
-5.376935e-16 1.000000e+00 -1.254618e-15 1.432847e+00 -2.867698e-15 2.395590e+00 1.000000e-16 -1.973091e+00 1.000000e-16 4.903132e-01 1.000000e-16 1.486068e-01 
-3.099451e-16 1.000000e+00 -7.152579e-16 1.283517e+00 -1.621251e-15 1.862599e+00 1.000000e-16 -3.559018e+00 1.000000e-16 1.052260e+00 1.000000e-16 2.429993e-01 
-6.043733e-16 1.000000e+00 -1.554103e-15 1.442284e+00 -3.108206e-15 2.449640e+00 1.000000e-16 -2.259401e+00 1.000000e-16 8.306248e-01 1.000000e-16 4.945032e-02 
-1.259128e-15 1.000000e+00 -5.734436e-15 2.621702e+00 -3.845479e-14 1.033454e+01 1.000000e-16 3.568100e-01 1.000000e-16 2.729061e-02 1.000000e-16 3.039289e-06 
-1.208986e-15 1.000000e+00 -2.686635e-15 1.616392e+00 -5.910597e-15 3.153386e+00 1.000000e-16 -9.457721e-01 1.000000e-16 1.846898e-01 1.000000e-16 8.971416e-02 
-3.317451e-17 1.000000e+00 -7.655656e-17 1.174655e+00 -1.735282e-16 1.511322e+00 1.000000e-16 -5.238537e+00 1.000000e-16 1.162777e+00 1.000000e-16 6.631746e-01 
-2.165350e-17 1.000000e+00 -4.763770e-17 1.161980e+00 -1.039368e-16 1.473066e+00 1.000000e-16 -5.571696e+00 1.000000e-16 1.216998e+00 1.000000e-16 7.339435e-01 
-1.183194e-15 1.000000e+00 -2.548418e-15 1.908265e+00 -5.824956e-15 4.664635e+00 1.000000e-16 -2.834209e-01 1.000000e-16 1.224894e-01 1.000000e-16 2.257671e-02 
-4.753451e-16 1.000000e+00 -1.170080e-15 1.358664e+00 -2.340160e-15 2.112639e+00 1.000000e-16 -2.314231e+00 1.000000e-16 3.674534e-01 1.000000e-16 2.864884e-01 
-2.931243e-18 1.000000e+00 -6.351026e-18 1.121096e+00 -1.465621e-17 1.353428e+00 1.000000e-16 -7.327796e+00 1.000000e-16 1.839301e+00 1.000000e-16 9.121848e-01 
-5.101227e-17 1.000000e+00 -1.133606e-16 1.187272e+00 -2.493933e-16 1.551529e+00 1.000000e-16 -5.147674e+00 1.000000e-16 1.362464e+00 1.000000e-16 5.182939e-01 
-1.826796e-17 1.000000e+00 -4.059546e-17 1.157676e+00 -8.931000e-17 1.460283e+00 1.000000e-16 -5.713305e+00 1.000000e-16 1.260186e+00 1.000000e-16 7.522580e-01 
-1.180131e-15 1.000000e+00 -4.740745e-15 2.555142e+00 -2.949865e-14 9.667614e+00 1.000000e-16 3.189626e-01 1.000000e-16 3.541975e-02 1.000000e-16 1.115715e-06 
-1.314810e-15 1.000000e+00 -2.958323e-15 1.773571e+00 -6.574051e-15 3.907606e+00 1.000000e-16 -4.668615e-01 1.000000e-16 9.425647e-02 1.000000e-16 5.395635e-02 
-1.262882e-15 1.000000e+00 -2.806404e-15 1.640807e+00 -6.174088e-15 3.260173e+00 1.000000e-16 -8.205827e-01 1.000000e-16 1.337431e-01 1.000000e-16 9.014752e-02 
-1.246246e-15 1.000000e+00 -5.759677e-15 2.615729e+00 -3.817678e-14 1.027311e+01 1.000000e-16 3.536191e-01 1.000000e-16 2.795945e-02 1.000000e-16 3.639141e-06 
-1.248535e-15 1.000000e+00 -5.274600e-15 2.584005e+00 -3.423530e-14 9.952394e+00 1.000000e-16 3.359311e-01 1.000000e-16 3.174079e-02 1.000000e-16 1.078829e-06 
-4.903175e-16 1.000000e+00 -1.176762e-15 1.349086e+00 -2.615027e-15 2.090599e+00 1.000000e-16 -2.821905e+00 1.000000e-16 8.494248e-01 1.000000e-16 1.642288e-01 
-1.239468e-15 1.000000e+00 -2.754373e-15 1.673323e+00 -6.059621e-15 3.457651e+00 1.000000e-16 -1.056301e+00 1.000000e-16 4.136170e-01 1.000000e-16 1.658840e-02 
-1.268530e-15 1.000000e+00 -2.854192e-15 1.746743e+00 -6.342648e-15 3.777949e+00 1.000000e-16 -5.717333e-01 1.000000e-16 1.370839e-01 1.000000e-16 5.230639e-02 
-2.960844e-17 1.000000e+00 -6.377203e-17 1.168017e+00 -1.548749e-16 1.492256e+00 1.000000e-16 -5.561853e+00 1.000000e-16 1.377472e+00 1.000000e-16 6.352872e-01 
-1.187687e-16 1.000000e+00 -2.850449e-16 1.221933e+00 -5.700898e-16 1.659854e+00 1.000000e-16 -4.427342e+00 1.000000e-16 1.195638e+00 1.000000e-16 4.027190e-01 
-5.305231e-16 1.000000e+00 -1.061046e-15 1.401548e+00 -2.425249e-15 2.293172e+00 1.000000e-16 -2.599195e+00 1.000000e-16 9.647480e-01 1.000000e-16 5.740422e-02 
-1.165507e-15 1.000000e+00 -2.622391e-15 1.668209e+00 -5.827536e-15 3.387618e+00 1.000000e-16 -7.349983e-01 1.000000e-16 1.223900e-01 1.000000e-16 8.134073e-02 
-3.318387e-16 1.000000e+00 -7.110828e-16 1.283199e+00 -1.516977e-15 1.861949e+00 1.000000e-16 -3.585085e+00 1.000000e-16 1.078307e+00 1.000000e-16 2.359034e-01 
